UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Total Villa,@Total_Villa,2022-02-14T18:30:07.000Z,"Total Villa
@Total_Villa
·
Feb 15, 2022","Aston Villa’s Finn Azaz, on loan at Newport County has won EFL Young Player of the Month. He’s played a big part in getting Newport into the League 2 play-off places with his performances, picking up 3 assists in January  [ 
@EFL
 ]

Huge congratulations to 
@finnazaz
  #avfc
2
9
213",🏆 👏,2,9,213,['https://pbs.twimg.com/media/FLk8r6iXMAcFDhX?format=jpg&name=medium'],https://twitter.com/Total_Villa/status/1493291479841787906
Dan Bell,@TheDB30,2022-02-14T13:29:55.000Z,"Dan Bell
@TheDB30
·
Feb 14, 2022","When are we likely to find out specific dates for EFL play-off semi finals?
1",,1,,,[],https://twitter.com/TheDB30/status/1493215932629630985
Football League World,@FootballLeagueW,2022-02-14T10:45:01.000Z,"Football League World
@FootballLeagueW
·
Feb 14, 2022","x2 live shows on FLW TV today! 

 12pm: EFL weekend review

 2:30pm: A look at the Championship play-off race

WATCH HERE  https://youtube.com/channel/UCfT4DeDPMp99a1zKwSOHqzA…
1
2",📺 ⏰ ⏰ 👉,,1,2,"['https://pbs.twimg.com/media/FLjR3mMWUAE5t4D?format=jpg&name=medium', 'https://pbs.twimg.com/media/FLjR35BWQAML9-F?format=jpg&name=medium']",https://twitter.com/FootballLeagueW/status/1493174431887331328
OmniSports,@OmniSports_,2022-02-14T14:10:59.000Z,"OmniSports
@OmniSports_
·
Feb 14, 2022","Solid foundations! 
@Neil38Etheridge
 and 
@MaximeColin_2
 helped Birmingham record a clean sheet on their way to a vital 3-0 win over play-off contenders Luton.

Well played lads!

#BCFC | #EFL",💪,,,,['https://pbs.twimg.com/media/FLkBW2LWQAoyKye?format=jpg&name=medium'],https://twitter.com/OmniSports_/status/1493226268644589572
Tim Williams,@Sporturo,2022-02-14T09:54:45.000Z,"Tim Williams
@Sporturo
·
Feb 14, 2022","Sport This Day
 14th February 2017
 
@SkyBetChamp
 @pnefc
 v 
@BCFC
 @pnefc
 gave their hopes of a late play-off push a boost with a 2-1 victory over 
@BCFC
#football #soccer #championship #efl #futball #futbol #preston #pnefc #prestonnorthend #birmingham #bcfc #birminghamcity",🗓 🏆 ⚽ 🗒,,,,['https://pbs.twimg.com/media/FLjGuakWUAAYY4a?format=jpg&name=medium'],https://twitter.com/Sporturo/status/1493161784710213632
Football League World,@FootballLeagueW,2022-02-15T09:35:54.000Z,"Football League World
@FootballLeagueW
·
Feb 15, 2022","x2 live shows on FLW TV today! 

 11:30am: A look at the League One play-off race

 3:30pm: EFL Midweek preview

WATCH HERE  https://youtube.com/channel/UCfT4DeDPMp99a1zKwSOHqzA…
6
4",📺 ⏰ ⏰ 👉,,6,4,"['https://pbs.twimg.com/media/FLoLu9TWYAI6iOv?format=jpg&name=medium', 'https://pbs.twimg.com/media/FLoLvPXXEAAd7oQ?format=jpg&name=medium']",https://twitter.com/FootballLeagueW/status/1493519427291295751
The Near Post,@TheNearPostEFL,2022-02-15T15:14:02.000Z,"The Near Post
@TheNearPostEFL
·
Feb 15, 2022","Just incase anyone needs reminding....

In his four and a half years in charge of Newport, Mike Flynn oversaw a great escape, two play-off final defeats and a host of cup ‘giant-killings’ - all on one of the lowest budgets in the EFL. #Saddlers #NCAFC #EFL
GIF
ALT",,,,,['https://pbs.twimg.com/tweet_video_thumb/FLpZZJZXsAY392t.jpg'],https://twitter.com/TheNearPostEFL/status/1493604521716727817
Iliman is on my mind,@InsertUserN4m3,2022-02-15T04:50:19.000Z,"Iliman is on my mind
@InsertUserN4m3
·
Feb 15, 2022","MAÑANA HAY CHAMPIONSSSSSSSSSSSHIP INGLESA Y NOS JUGAMOS EL PLAY-OFF. 2:45 PM. QUE??? CHAMPIONS??? QUE COPA NACIONAL ES ESA??? NONONONO, EFL CHAMPIONSHIP DIGO YO, DONDE JUEGA EL SHEFFIELD UNITEEEEEED",,,,,[],https://twitter.com/InsertUserN4m3/status/1493447557699223558
Football League World,@FootballLeagueW,2022-02-16T09:13:32.000Z,"Football League World
@FootballLeagueW
·
Feb 16, 2022","x2 live shows on FLW TV today! 

 10:30am: A look at the League Two play-off race

 4pm: The Debate: Which Premier League loanees are performing the best in the EFL right now?

WATCH HERE  https://youtube.com/channel/UCfT4DeDPMp99a1zKwSOHqzA…
4
3",📺 ⏰ ⏰ 👉,,4,3,"['https://pbs.twimg.com/media/FLtQXyqWYAI6nG0?format=jpg&name=medium', 'https://pbs.twimg.com/media/FLtQYmJWYAYL1ch?format=jpg&name=medium']",https://twitter.com/FootballLeagueW/status/1493876187332059138
Stuart McCracken,@StuartMcC02,2022-02-16T13:20:00.000Z,"Stuart McCracken
@StuartMcC02
·
Feb 16, 2022","Accrington Stanley look to make it three wins on the bounce as they visit play-off hopefuls Sheffield Wednesday at Hillsborough tonight.

Below is my preview of the game for 
@VAVEL_EFL
 

#asfc #swfc
vavel.com
Sheffield Wednesday vs Accrington Stanley preview: How to watch, kick-off time, team news, predic...
Sheffield Wednesday look to get back on track after defeat to league leaders Rotherham United at the weekend as they play host to Accrington Stanley at Hillsborough on Wednesday night.  Kick-off is...
1
1",,,1,1,[],https://twitter.com/StuartMcC02/status/1493938210388512779
Richard Berry,@Richard37942660,2022-02-17T13:10:59.000Z,"Richard Berry
@Richard37942660
·
Feb 17, 2022","Not a cat in hells chance of the EFL doing anything about it… they will cite Covid as the reason and walk away from their responsibilities…. unless Boro’ miss out on a play-off spot of course 
Dean Bowler
@DeanBowler4
·
Feb 17, 2022
A whole host of clubs due to breach FFP - I will fully expect the @EFL to punish those clubs in the same manner they have with Derby. #SaveDerbyCounty
Show this thread",🐏 🐏 🐏,,,,['https://pbs.twimg.com/profile_images/1516036044872892421/RZRMQriB_normal.jpg'],https://twitter.com/Richard37942660/status/1494298332310687753
OxfordAnalytics,@AnalyticsOxford,2022-02-18T14:04:17.000Z,"OxfordAnalytics
@AnalyticsOxford
·
Feb 18, 2022","EFL // League on position projections. This predicts the remaining fixtures, is simulated 1000 times then positions aggregated. The play-off run in looking lively whilst the top 2 look sorted.
The following media includes potentially sensitive content. Change settings
View
4
3
19",,4,3,19,[],https://twitter.com/AnalyticsOxford/status/1494674131907973120
Prost International,@ProstInt,2022-02-18T18:40:00.000Z,"Prost International
@ProstInt
·
Feb 19, 2022"," | Fulham look to extend their unbeaten league run to eight and tighten their grip on the Championship as they welcome play-off chasing Huddersfield Town. 

 | 
@kierangallop00
 

#FFC #htafc #EFL #SkyBetChampionship
prostinternational.com
Fulham look to extend their lead at the top of the Championship as they welcome play-off chasing...
The Cottagers have dropped points just once since the turn of the year and since their FA Cup exit have turned their full attention to another immediate top-flight return.
1
2",⚽ ✍,,1,2,[],https://twitter.com/ProstInt/status/1494743517502992385
Edward Walker,@edward_w97,2022-02-19T21:47:42.000Z,"Edward Walker
@edward_w97
·
Feb 20, 2022","#BristolRovers hunting down those play-off places and doing so in eye-catching style.

Joey Barton’s side win 4-0 away at #StevenageFC today. Only Mansfield Town have a better record across their last 10 league games.

A late push maybe on the cards?
#EFL
3
6
79",,3,6,79,[],https://twitter.com/edward_w97/status/1495153140718579718
Footie On TV,@footieonTV,2022-02-19T11:45:00.000Z,"Footie On TV
@footieonTV
·
Feb 19, 2022","Leaders Fulham against play-off hopefuls Huddersfield in the Championship on Sky this lunchtime.

EFL TV GAMES LISTED
http://wp.me/Pb2kaf-o",⚽ 📺 📺 👉,,,,['https://pbs.twimg.com/media/FL88sMBXMAAhx_W?format=png&name=small'],https://twitter.com/footieonTV/status/1495001467224301572
Ollie Walton,@OWaltonSports,2022-02-19T10:28:04.000Z,"Ollie Walton
@OWaltonSports
·
Feb 19, 2022","Stoke look to continue to put pressure on the play-off chasing pack as the Blues visit the bet365 Stadium. #SCFC #BCFC 

 
@VAVEL_EFL
vavel.com
Stoke City vs Birmingham City preview: How to watch, kick-off time, team news, predicted lineups...
Stoke City look to continue putting pressure on the play-off chasing pack as the Blues visit the bet365 Stadium.
2",,,,2,[],https://twitter.com/OWaltonSports/status/1494982107222921217
Tim Williams,@Sporturo,2022-02-20T16:11:33.000Z,"Tim Williams
@Sporturo
·
Feb 21, 2022","Sport This Day
 20th February 2021
 
@SkyBetChamp
 @stokecity
 v 
@LutonTown
 
 A reinvigorated 
@stokecity
 boosted their 
@SkyBetChamp
 play-off chances with a 3-0 win over 
@LutonTown
#football #soccer #championship #efl #futball #stoke #stokecity #luton #lutontown
2",🗓 🏆 ⚽ 🗒,,,2,['https://pbs.twimg.com/media/FMDWgV5XEAYqLSq?format=jpg&name=medium'],https://twitter.com/Sporturo/status/1495430934874800130
BBC Cambs Sport,@BBCCambsSport,2022-02-21T08:03:07.000Z,"BBC Cambs Sport
@BBCCambsSport
·
Feb 21, 2022","Darren Ferguson's Peterborough trophy list:

 L2 runners-up 2007/08
 L1 runners-up 2008/09
 L1 play-off winner 2010/11
 EFL Trophy winner 2013/14
 L1 runners-up 2020/21

More on Ferguson's London Road exit on 
@BBCCambs
 throughout the day  http://bbc.in/3H3ulGr
3
7
41",🔹 🔹 🔹 🔹 🔹 👉,3,7,41,['https://pbs.twimg.com/media/FMGwMMTWUAEcdR7?format=jpg&name=small'],https://twitter.com/BBCCambsSport/status/1495670405373349896
Tim Williams,@Sporturo,2022-02-22T13:48:39.000Z,"Tim Williams
@Sporturo
·
Feb 22, 2022","Sport This Day
 22nd February 2020
 
@SkyBetChamp
 @stokecity
 v 
@CardiffCityFC
 @stokecity
 eased their relegation worries with a battling 2-0 home win over play-off chasers 
@CardiffCityFC
#football #soccer #championship #efl #futball #stoke #stokecity #cardiff #cardiffcity",🗓 🏆 ⚽ 🗒,,,,['https://pbs.twimg.com/media/FMNI-i2X0AMWVM4?format=jpg&name=medium'],https://twitter.com/Sporturo/status/1496119750208135168
Footy Accumulators,@FootyAccums,2022-02-23T09:20:58.000Z,"Footy Accumulators
@FootyAccums
·
Feb 23, 2022","ITV will broadcast EFL highlights from next season!

They will also show extensive coverage of the Play-Off Semi-Finals & Finals!
111
445
9,937",🤝 🙌,111,445,"9,937",['https://pbs.twimg.com/media/FMRVNNVXIAIOL97?format=jpg&name=small'],https://twitter.com/FootyAccums/status/1496414770739744771
Not The Top 20 Pod,@NTT20Pod,2022-02-23T17:25:00.000Z,"Not The Top 20 Pod
@NTT20Pod
·
Feb 24, 2022","We’re excited to be bringing you our first ever live show this spring! 

 Previews of the EFL play-off finals
 Recap of the season’s best moments
 Plus, some special podcast guests 

Buy your tickets now and join us on Thursday 19th May at 7pm at 
@lsqtheatre
!
leicestersquaretheatre.com
NTT20 Live | Buy your tickets now!
4
5",🚨 ✅ ✅ ✅,,4,5,['https://pbs.twimg.com/media/FMSP-tXXMAYpifB?format=png&name=900x900'],https://twitter.com/NTT20Pod/status/1496536582622433288
fozziebear17,@Fozziebear17,2022-02-23T14:57:31.000Z,"fozziebear17
@Fozziebear17
·
Feb 23, 2022","ITV to show EFL, Carabao Cup and play-off highlights for next two seasons https://getreading.co.uk/sport/football/itv-reading-derby-county-birmingham-23189833?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar… 
@ReadingFC
getreading.co.uk
ITV to show EFL, Carabao Cup and play-off highlights for next two seasons
ITV have announced a major change to highlights in the EFL for the next two seasons that will affect supporters of Reading FC and the rest of their Championship rivals",,,,,[],https://twitter.com/Fozziebear17/status/1496499468732096513
AFC Bournemouth - DorsetLive,@Cherries_Live,2022-02-23T15:00:02.000Z,"AFC Bournemouth - DorsetLive
@Cherries_Live
·
Feb 23, 2022","ITV will broadcast EFL highlights from next season.

The deal includes coverage of all play-off semi-finals and finals:

#afcb
2
1
31",📺 🤝,2,1,31,['https://pbs.twimg.com/media/FMSa06zXEAUfbAy?format=jpg&name=medium'],https://twitter.com/Cherries_Live/status/1496500101560340480
The Hitman Tipster,@hitman_tipster,2022-02-23T10:43:16.000Z,"The Hitman Tipster
@hitman_tipster
·
Feb 23, 2022","OFFICIAL: ITV will broadcast EFL highlights from next season! 

They will also show extensive coverage of the Play-Off Semi-Finals & Finals! 
1",🤝 🙌 🙌 🙌,,1,,['https://pbs.twimg.com/media/FMRoI9EXwAE9niZ?format=jpg&name=medium'],https://twitter.com/hitman_tipster/status/1496435483039182853
Wall Art,@WallArt1885,2022-02-24T08:36:20.000Z,"Wall Art
@WallArt1885
·
Feb 24, 2022","Millwall invasion. Bradford City 0-1 Millwall 2017 EFL League One play-off Final 20th May 2017 Wembley Stadium, Wembley, London #Millwall
2
3
59",,2,3,59,['https://pbs.twimg.com/media/FMWUrIvXwAEnwIL?format=jpg&name=small'],https://twitter.com/WallArt1885/status/1496765927215759361
Luniverse,@al_da_drone,2022-02-24T09:05:42.000Z,"Luniverse
@al_da_drone
·
Feb 24, 2022","It's getting too close to call. 
How about an EFL Championship Play-Off Shoot Out At The Acton Vale Club.
#QPR #NFFC #UTB #COYH #HTAFC #ROVERS",,,,,['https://pbs.twimg.com/media/FMWZevLWUAAWAxp?format=jpg&name=large'],https://twitter.com/al_da_drone/status/1496773317713350656
Atomic gorillas,@Duncan12873300,2022-02-24T10:13:47.000Z,"Atomic gorillas
@Duncan12873300
·
Feb 24, 2022","ITV to show EFL, Carabao Cup and play-off highlights for next two seasons
hampshirelive.news
ITV to show EFL, Carabao Cup and play-off highlights for next two seasons
From next season, supporters in the Championship, League One and League Two will have a new home for post-match highlights after a new two-year rights deal has been announced",,,,,[],https://twitter.com/Duncan12873300/status/1496790451088605184
Bate Bola Inglês,@BBIngles,2022-02-24T17:20:09.000Z,"Bate Bola Inglês
@BBIngles
·
Feb 25, 2022","Wembley NÃO está na corrida para sediar a final da Liga dos Campeões, porque estará sediando a final dos play-off, da Championship, na mesma data.
#BateBolaIngles #SkyBetChampionship #EFL
1
2
10",,1,2,10,['https://pbs.twimg.com/media/FMYMkatWYAgLWMt?format=jpg&name=medium'],https://twitter.com/BBIngles/status/1496897751627583488
MONSTA RUGBY LEAGUE,@MONSTA_RL,2022-02-25T08:38:28.000Z,"MONSTA RUGBY LEAGUE
@MONSTA_RL
·
Feb 25, 2022","Erling Haaland: Barcelona's plan to sign 'dream' transfer target from Borussia Dortmund - Eurosport The Red Devils currently sit in fourth place in the Premier League and hold ... the EFL League Two play-off final and rugby league's Challenge Cup ...
eurosport.co.uk
Erling Haaland: Barcelona’s plan to sign ‘dream’ transfer target from Borussia Dortmund – Paper...
Barcelona will go all out to complete their ""dream"" signing of Borussia Dortmund striker Erling Haaland this summer.",,,,,[],https://twitter.com/MONSTA_RL/status/1497128854565052436
Off The Line Blog,@OffTheLineBlog,2022-02-25T12:00:40.000Z,"Off The Line Blog
@OffTheLineBlog
·
Feb 25, 2022","We start our weekend #EFL preview with a look at the #SkyBetChampionship, as McCann makes #PUFC return against former side #HCAFC, play-off clash between #BRFC and #QPR, #WBA look for 1st under Bruce on Monday, and #CardiffCity host leaders #FFC.
offtheline599656488.wordpress.com
Sky Bet Championship #35 – Weekend Preview
Feature Game: Blackburn Rovers vs Queens Park Rangers Likely Lineups:Blackburn: (3-4-3) Kaminski; Lenihan, van Hecke, Wharton; Nyambe, Travis, Rothwell, Pickering; Khadra, Gallagher, DolanQueens Pa…",,,,,[],https://twitter.com/OffTheLineBlog/status/1497179740238716934
BetVictor,@BetVictor,2022-02-25T19:50:01.000Z,"BetVictor
@BetVictor
·
Feb 26, 2022
Official"," New managers
 Play-Off pushes
@GabSutton
 looks ahead to the key #EFL action this weekend.
blog.betvictor.com
Gab Sutton's Weekend EFL Picks - BetVictor Blog
An intriguing weekend awaits with new managers and vital points on offer. Gab Sutton returns with his EFL picks for the weekend's action.
1",👤 📈,,,1,[],https://twitter.com/BetVictor/status/1497297852837552128
Sky Bet Championship,@SkyBetChamp,2022-02-26T12:15:00.000Z,"Sky Bet Championship
@SkyBetChamp
·
Feb 26, 2022","This Play-Off race, though 

#EFL | #SkyBetChampionship
28
71
674",🤤,28,71,674,['https://pbs.twimg.com/media/FMcKS_5XMAYHPsX?format=jpg&name=medium'],https://twitter.com/SkyBetChamp/status/1497545732001308674
Edward Walker,@edward_w97,2022-02-26T17:57:38.000Z,"Edward Walker
@edward_w97
·
Feb 27, 2022","Losing start for Mark Hughes at Valley Parade. #BCAFC beaten 2-0 by #Stags.

Rhys Oates with the opener and the second coming from Matty Longstaff. Mansfield 13 unbeaten in the league, inside the play-off places, and still have more games to play than those around.
#EFL
1
2
44",,1,2,44,[],https://twitter.com/edward_w97/status/1497631961577312257
